"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jul 15 09:11:51 GMT 2022","Fri Jul 15 09:11:51 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[SynchronizedBeforeSuite]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:20 GMT 2022","14999","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:38 GMT 2022","32765","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:37 GMT 2022","31360","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"skipped","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:06 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:37 GMT 2022","31252","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:13:55 GMT 2022","109561","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"skipped","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:06 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:13:55 GMT 2022","109532","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:06 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[AfterSuite]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:17:09 GMT 2022","303860","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:20 GMT 2022","14677","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:28 GMT 2022","22098","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:58 GMT 2022","52276","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:13:10 GMT 2022","64997","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:15:08 GMT 2022","182411","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:13:37 GMT 2022","91695","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:10 GMT 2022","4371","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:26 GMT 2022","20001","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:15:50 GMT 2022","224885","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"failed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:17:38 GMT 2022","332590","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:36 GMT 2022","30492","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:13:11 GMT 2022","65621","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:56 GMT 2022","50645","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:19 GMT 2022","13736","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:21 GMT 2022","15238","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:46 GMT 2022","40511","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:33 GMT 2022","27630","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:13:00 GMT 2022","54356","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:14:03 GMT 2022","117428","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"broken","Fri Jul 15 09:11:51 GMT 2022","Fri Jul 15 09:11:51 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[AfterSuite]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:13:24 GMT 2022","78499","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:13:29 GMT 2022","83371","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:13:34 GMT 2022","88778","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:13:07 GMT 2022","61492","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:35 GMT 2022","29335","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"skipped","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:06 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Fri Jul 15 09:12:06 GMT 2022","Fri Jul 15 09:12:10 GMT 2022","4650","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
