"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 23 09:12:54 GMT 2022","Sat Jul 23 09:13:10 GMT 2022","16507","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Sat Jul 23 09:12:54 GMT 2022","Sat Jul 23 09:13:05 GMT 2022","11205","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sat Jul 23 09:12:13 GMT 2022","Sat Jul 23 09:12:34 GMT 2022","21415","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Sat Jul 23 09:12:54 GMT 2022","Sat Jul 23 09:14:09 GMT 2022","75844","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Sat Jul 23 09:12:54 GMT 2022","Sat Jul 23 09:12:54 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[AfterSuite]",""
"passed","Sat Jul 23 09:12:54 GMT 2022","Sat Jul 23 09:13:15 GMT 2022","21742","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Sat Jul 23 09:12:13 GMT 2022","Sat Jul 23 09:12:49 GMT 2022","36484","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sat Jul 23 09:12:54 GMT 2022","Sat Jul 23 09:15:03 GMT 2022","129029","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"skipped","Sat Jul 23 09:12:13 GMT 2022","Sat Jul 23 09:12:13 GMT 2022","57","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Sat Jul 23 09:12:54 GMT 2022","Sat Jul 23 09:13:20 GMT 2022","26262","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"skipped","Sat Jul 23 09:12:13 GMT 2022","Sat Jul 23 09:12:13 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Sat Jul 23 09:12:13 GMT 2022","Sat Jul 23 09:12:59 GMT 2022","46633","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Sat Jul 23 09:12:54 GMT 2022","Sat Jul 23 09:14:32 GMT 2022","98916","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Sat Jul 23 09:12:54 GMT 2022","Sat Jul 23 09:18:40 GMT 2022","346909","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Sat Jul 23 09:12:13 GMT 2022","Sat Jul 23 09:12:48 GMT 2022","35375","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Sat Jul 23 09:12:13 GMT 2022","Sat Jul 23 09:12:40 GMT 2022","27578","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
