"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 16 09:25:53 GMT 2022","Sat Jul 16 09:27:21 GMT 2022","88926","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:41 GMT 2022","38852","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Sat Jul 16 09:25:53 GMT 2022","Sat Jul 16 09:26:41 GMT 2022","48347","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Sat Jul 16 09:25:53 GMT 2022","Sat Jul 16 09:26:18 GMT 2022","25326","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"skipped","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:03 GMT 2022","69","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"skipped","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:03 GMT 2022","59","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:26:12 GMT 2022","69427","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Sat Jul 16 09:25:53 GMT 2022","Sat Jul 16 09:26:18 GMT 2022","25924","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"skipped","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:03 GMT 2022","74","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"skipped","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:03 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:59 GMT 2022","56227","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:26 GMT 2022","23491","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:23 GMT 2022","20333","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"skipped","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:03 GMT 2022","70","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Sat Jul 16 09:25:53 GMT 2022","Sat Jul 16 09:27:08 GMT 2022","75820","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"skipped","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:03 GMT 2022","62","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"skipped","Sat Jul 16 09:25:53 GMT 2022","Sat Jul 16 09:25:53 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Sat Jul 16 09:25:53 GMT 2022","Sat Jul 16 09:26:27 GMT 2022","34744","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Sat Jul 16 09:25:53 GMT 2022","Sat Jul 16 09:26:30 GMT 2022","37779","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:42 GMT 2022","39733","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"skipped","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:03 GMT 2022","61","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:03 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[AfterSuite]",""
"passed","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:38 GMT 2022","35601","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:36 GMT 2022","33861","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Sat Jul 16 09:25:53 GMT 2022","Sat Jul 16 09:28:11 GMT 2022","138868","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"skipped","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:03 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"skipped","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:03 GMT 2022","118","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:40 GMT 2022","37602","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Sat Jul 16 09:25:53 GMT 2022","Sat Jul 16 09:27:35 GMT 2022","102303","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sat Jul 16 09:25:53 GMT 2022","Sat Jul 16 09:28:21 GMT 2022","148715","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Sat Jul 16 09:25:53 GMT 2022","Sat Jul 16 09:26:14 GMT 2022","21251","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sat Jul 16 09:25:53 GMT 2022","Sat Jul 16 09:28:51 GMT 2022","178215","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Sat Jul 16 09:25:53 GMT 2022","Sat Jul 16 09:27:49 GMT 2022","116336","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Sat Jul 16 09:25:03 GMT 2022","Sat Jul 16 09:25:33 GMT 2022","30540","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sat Jul 16 09:25:53 GMT 2022","Sat Jul 16 09:26:53 GMT 2022","60581","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Sat Jul 16 09:25:53 GMT 2022","Sat Jul 16 09:25:58 GMT 2022","5938","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Sat Jul 16 09:25:53 GMT 2022","Sat Jul 16 09:26:55 GMT 2022","62952","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
