"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 18 09:09:00 GMT 2022","Mon Jul 18 09:11:01 GMT 2022","121602","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"skipped","Mon Jul 18 09:09:32 GMT 2022","Mon Jul 18 09:09:32 GMT 2022","472","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Mon Jul 18 09:09:00 GMT 2022","Mon Jul 18 09:09:54 GMT 2022","54199","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Mon Jul 18 09:09:32 GMT 2022","Mon Jul 18 09:10:35 GMT 2022","63018","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Mon Jul 18 09:09:32 GMT 2022","Mon Jul 18 09:09:58 GMT 2022","26745","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Mon Jul 18 09:09:32 GMT 2022","Mon Jul 18 09:09:58 GMT 2022","26748","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Mon Jul 18 09:09:00 GMT 2022","Mon Jul 18 09:09:25 GMT 2022","25236","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"skipped","Mon Jul 18 09:09:32 GMT 2022","Mon Jul 18 09:09:32 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Mon Jul 18 09:09:32 GMT 2022","Mon Jul 18 09:10:11 GMT 2022","39767","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"skipped","Mon Jul 18 09:09:00 GMT 2022","Mon Jul 18 09:09:00 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"skipped","Mon Jul 18 09:09:32 GMT 2022","Mon Jul 18 09:09:32 GMT 2022","474","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"skipped","Mon Jul 18 09:09:32 GMT 2022","Mon Jul 18 09:09:32 GMT 2022","477","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
