"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 16 09:08:59 GMT 2022","Sat Jul 16 09:09:30 GMT 2022","31537","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"failed","Sat Jul 16 09:09:16 GMT 2022","Sat Jul 16 09:27:16 GMT 2022","1080240","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Sat Jul 16 09:09:16 GMT 2022","Sat Jul 16 09:09:56 GMT 2022","40080","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Sat Jul 16 09:09:16 GMT 2022","Sat Jul 16 09:09:41 GMT 2022","25643","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Sat Jul 16 09:09:16 GMT 2022","Sat Jul 16 09:13:43 GMT 2022","267015","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"failed","Sat Jul 16 09:09:16 GMT 2022","Sat Jul 16 09:19:18 GMT 2022","602681","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Sat Jul 16 09:09:16 GMT 2022","Sat Jul 16 09:09:43 GMT 2022","27597","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"failed","Sat Jul 16 09:09:16 GMT 2022","Sat Jul 16 09:19:54 GMT 2022","638244","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Sat Jul 16 09:09:16 GMT 2022","Sat Jul 16 09:09:36 GMT 2022","20519","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"skipped","Sat Jul 16 09:09:16 GMT 2022","Sat Jul 16 09:09:16 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Sat Jul 16 09:09:16 GMT 2022","Sat Jul 16 09:12:54 GMT 2022","218178","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sat Jul 16 09:09:16 GMT 2022","Sat Jul 16 09:11:19 GMT 2022","123932","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Sat Jul 16 09:08:59 GMT 2022","Sat Jul 16 09:09:32 GMT 2022","33025","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Sat Jul 16 09:08:59 GMT 2022","Sat Jul 16 09:09:28 GMT 2022","29497","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Sat Jul 16 09:09:16 GMT 2022","Sat Jul 16 09:09:43 GMT 2022","27103","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Sat Jul 16 09:08:59 GMT 2022","Sat Jul 16 09:09:25 GMT 2022","26669","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
