"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 20 09:08:50 GMT 2022","Wed Jul 20 09:09:06 GMT 2022","16999","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Wed Jul 20 09:08:50 GMT 2022","Wed Jul 20 09:09:21 GMT 2022","31642","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Wed Jul 20 09:08:50 GMT 2022","Wed Jul 20 09:09:08 GMT 2022","18611","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Wed Jul 20 09:08:52 GMT 2022","Wed Jul 20 09:09:23 GMT 2022","31811","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"skipped","Wed Jul 20 09:08:50 GMT 2022","Wed Jul 20 09:08:50 GMT 2022","240","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"skipped","Wed Jul 20 09:08:52 GMT 2022","Wed Jul 20 09:08:52 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Wed Jul 20 09:08:52 GMT 2022","Wed Jul 20 09:09:13 GMT 2022","21364","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Wed Jul 20 09:08:50 GMT 2022","Wed Jul 20 09:12:50 GMT 2022","240503","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Wed Jul 20 09:08:50 GMT 2022","Wed Jul 20 09:09:12 GMT 2022","22479","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Wed Jul 20 09:08:52 GMT 2022","Wed Jul 20 09:09:13 GMT 2022","21167","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"skipped","Wed Jul 20 09:08:50 GMT 2022","Wed Jul 20 09:08:50 GMT 2022","239","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Wed Jul 20 09:08:50 GMT 2022","Wed Jul 20 09:09:12 GMT 2022","22377","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Wed Jul 20 09:08:52 GMT 2022","Wed Jul 20 09:09:17 GMT 2022","25154","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"passed","Wed Jul 20 09:08:52 GMT 2022","Wed Jul 20 09:11:07 GMT 2022","135290","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"skipped","Wed Jul 20 09:08:50 GMT 2022","Wed Jul 20 09:08:50 GMT 2022","239","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Wed Jul 20 09:08:52 GMT 2022","Wed Jul 20 09:09:48 GMT 2022","56110","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Wed Jul 20 09:08:52 GMT 2022","Wed Jul 20 09:09:09 GMT 2022","17133","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"skipped","Wed Jul 20 09:08:50 GMT 2022","Wed Jul 20 09:08:50 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Wed Jul 20 09:08:50 GMT 2022","Wed Jul 20 09:09:27 GMT 2022","37843","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"skipped","Wed Jul 20 09:08:52 GMT 2022","Wed Jul 20 09:08:52 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Wed Jul 20 09:08:52 GMT 2022","Wed Jul 20 09:10:29 GMT 2022","97193","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Wed Jul 20 09:08:52 GMT 2022","Wed Jul 20 09:09:44 GMT 2022","52228","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Wed Jul 20 09:08:52 GMT 2022","Wed Jul 20 09:09:19 GMT 2022","27452","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"failed","Wed Jul 20 09:08:50 GMT 2022","Wed Jul 20 09:09:42 GMT 2022","52880","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Wed Jul 20 09:08:50 GMT 2022","Wed Jul 20 09:09:10 GMT 2022","20780","","Operator Suite OS","","Operator Suite OS","","[SynchronizedBeforeSuite]",""
"passed","Wed Jul 20 09:08:52 GMT 2022","Wed Jul 20 09:08:59 GMT 2022","7577","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Wed Jul 20 09:08:52 GMT 2022","Wed Jul 20 09:09:14 GMT 2022","22340","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Wed Jul 20 09:08:50 GMT 2022","Wed Jul 20 09:10:15 GMT 2022","85865","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Wed Jul 20 09:08:52 GMT 2022","Wed Jul 20 09:09:46 GMT 2022","54343","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Wed Jul 20 09:08:52 GMT 2022","Wed Jul 20 09:09:09 GMT 2022","17200","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Wed Jul 20 09:08:52 GMT 2022","Wed Jul 20 09:10:00 GMT 2022","68584","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"skipped","Wed Jul 20 09:08:50 GMT 2022","Wed Jul 20 09:08:50 GMT 2022","241","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
