"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:28:17 GMT 2022","6164","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:28:14 GMT 2022","3164","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"passed","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:29:19 GMT 2022","68665","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Sun Jul 24 09:28:21 GMT 2022","Sun Jul 24 09:28:21 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[AfterSuite]",""
"passed","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:28:41 GMT 2022","30505","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sun Jul 24 09:28:21 GMT 2022","Sun Jul 24 09:28:54 GMT 2022","33720","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:28:30 GMT 2022","19346","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:29:28 GMT 2022","77352","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:32:32 GMT 2022","261014","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"skipped","Sun Jul 24 09:28:21 GMT 2022","Sun Jul 24 09:36:22 GMT 2022","481942","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:33:05 GMT 2022","294427","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sun Jul 24 09:28:21 GMT 2022","Sun Jul 24 09:29:29 GMT 2022","68734","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:30:47 GMT 2022","156744","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Sun Jul 24 09:28:21 GMT 2022","Sun Jul 24 09:29:20 GMT 2022","59218","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"failed","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:29:15 GMT 2022","64061","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Sun Jul 24 09:28:21 GMT 2022","Sun Jul 24 09:28:52 GMT 2022","31983","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:29:15 GMT 2022","64107","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:28:40 GMT 2022","29542","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"skipped","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:28:11 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:29:51 GMT 2022","100411","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:29:28 GMT 2022","77081","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:28:40 GMT 2022","29921","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:28:47 GMT 2022","36805","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Sun Jul 24 09:28:21 GMT 2022","Sun Jul 24 09:28:50 GMT 2022","29648","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"failed","Sun Jul 24 09:28:11 GMT 2022","Sun Jul 24 09:29:00 GMT 2022","49833","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
