"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:11:06 GMT 2022","211","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:11:09 GMT 2022","3030","","Operator Suite OS","","Operator Suite OS","","[SynchronizedBeforeSuite]",""
"passed","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:12:28 GMT 2022","82162","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:12:13 GMT 2022","67879","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"skipped","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:11:06 GMT 2022","219","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:11:10 GMT 2022","4374","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:11:23 GMT 2022","17334","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"skipped","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:11:06 GMT 2022","197","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:11:28 GMT 2022","22098","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"skipped","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:11:06 GMT 2022","209","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Sun Jul 17 09:10:55 GMT 2022","Sun Jul 17 09:13:46 GMT 2022","171469","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Sun Jul 17 09:10:55 GMT 2022","Sun Jul 17 09:14:10 GMT 2022","195407","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:11:37 GMT 2022","31283","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sun Jul 17 09:10:55 GMT 2022","Sun Jul 17 09:11:10 GMT 2022","15236","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Sun Jul 17 09:10:55 GMT 2022","Sun Jul 17 09:11:17 GMT 2022","22419","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:11:44 GMT 2022","38806","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"skipped","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:11:06 GMT 2022","198","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:11:26 GMT 2022","20959","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"skipped","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:11:06 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Sun Jul 17 09:10:55 GMT 2022","Sun Jul 17 09:11:15 GMT 2022","20292","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:11:28 GMT 2022","22083","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:11:06 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[AfterSuite]",""
"passed","Sun Jul 17 09:10:55 GMT 2022","Sun Jul 17 09:11:14 GMT 2022","19464","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Sun Jul 17 09:10:55 GMT 2022","Sun Jul 17 09:10:57 GMT 2022","2431","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"skipped","Sun Jul 17 09:11:06 GMT 2022","Sun Jul 17 09:11:06 GMT 2022","198","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"skipped","Sun Jul 17 09:10:55 GMT 2022","Sun Jul 17 09:10:55 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
