"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Jul 23 09:09:19 GMT 2022","Sat Jul 23 09:09:19 GMT 2022","449","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"skipped","Sat Jul 23 09:08:45 GMT 2022","Sat Jul 23 09:08:45 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"skipped","Sat Jul 23 09:09:19 GMT 2022","Sat Jul 23 09:09:19 GMT 2022","541","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Sat Jul 23 09:08:45 GMT 2022","Sat Jul 23 09:09:01 GMT 2022","16474","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Sat Jul 23 09:08:45 GMT 2022","Sat Jul 23 09:09:39 GMT 2022","54815","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Sat Jul 23 09:08:45 GMT 2022","Sat Jul 23 09:09:05 GMT 2022","20452","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"failed","Sat Jul 23 09:08:45 GMT 2022","Sat Jul 23 09:09:24 GMT 2022","39898","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"skipped","Sat Jul 23 09:09:19 GMT 2022","Sat Jul 23 09:09:19 GMT 2022","451","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Sat Jul 23 09:08:45 GMT 2022","Sat Jul 23 09:09:11 GMT 2022","26921","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"skipped","Sat Jul 23 09:09:19 GMT 2022","Sat Jul 23 09:09:19 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Sat Jul 23 09:09:19 GMT 2022","Sat Jul 23 09:09:37 GMT 2022","18038","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Sat Jul 23 09:09:19 GMT 2022","Sat Jul 23 09:09:39 GMT 2022","20988","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Sat Jul 23 09:08:45 GMT 2022","Sat Jul 23 09:09:40 GMT 2022","55204","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Sat Jul 23 09:08:45 GMT 2022","Sat Jul 23 09:13:07 GMT 2022","262721","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Sat Jul 23 09:09:19 GMT 2022","Sat Jul 23 09:10:56 GMT 2022","97660","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sat Jul 23 09:08:45 GMT 2022","Sat Jul 23 09:09:17 GMT 2022","32148","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Sat Jul 23 09:09:19 GMT 2022","Sat Jul 23 09:09:52 GMT 2022","33052","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Sat Jul 23 09:08:45 GMT 2022","Sat Jul 23 09:09:06 GMT 2022","21787","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"skipped","Sat Jul 23 09:09:19 GMT 2022","Sat Jul 23 09:09:19 GMT 2022","452","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Sat Jul 23 09:08:45 GMT 2022","Sat Jul 23 09:11:14 GMT 2022","149359","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Sat Jul 23 09:08:45 GMT 2022","Sat Jul 23 09:09:06 GMT 2022","21783","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Sat Jul 23 09:08:45 GMT 2022","Sat Jul 23 09:09:20 GMT 2022","35039","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"skipped","Sat Jul 23 09:09:19 GMT 2022","Sat Jul 23 09:09:19 GMT 2022","452","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
