"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 15 09:08:42 GMT 2022","Fri Jul 15 09:10:47 GMT 2022","125826","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Fri Jul 15 09:09:17 GMT 2022","Fri Jul 15 09:10:44 GMT 2022","87260","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Fri Jul 15 09:08:42 GMT 2022","Fri Jul 15 09:09:12 GMT 2022","30691","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Fri Jul 15 09:09:17 GMT 2022","Fri Jul 15 09:10:23 GMT 2022","66207","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Fri Jul 15 09:09:17 GMT 2022","Fri Jul 15 09:10:02 GMT 2022","45647","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Fri Jul 15 09:08:42 GMT 2022","Fri Jul 15 09:09:06 GMT 2022","24472","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Fri Jul 15 09:09:17 GMT 2022","Fri Jul 15 09:11:39 GMT 2022","142418","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Fri Jul 15 09:09:17 GMT 2022","Fri Jul 15 09:13:54 GMT 2022","277473","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Fri Jul 15 09:08:42 GMT 2022","Fri Jul 15 09:09:02 GMT 2022","20518","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Fri Jul 15 09:08:42 GMT 2022","Fri Jul 15 09:09:38 GMT 2022","56249","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
