"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 16 09:11:40 GMT 2022","Sat Jul 16 09:12:50 GMT 2022","70083","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Sat Jul 16 09:11:04 GMT 2022","Sat Jul 16 09:12:58 GMT 2022","114079","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Sat Jul 16 09:11:40 GMT 2022","Sat Jul 16 09:12:11 GMT 2022","31175","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Sat Jul 16 09:11:04 GMT 2022","Sat Jul 16 09:15:21 GMT 2022","257474","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"skipped","Sat Jul 16 09:11:40 GMT 2022","Sat Jul 16 09:11:40 GMT 2022","389","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"failed","Sat Jul 16 09:11:04 GMT 2022","Sat Jul 16 09:21:04 GMT 2022","600039","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Sat Jul 16 09:11:40 GMT 2022","Sat Jul 16 09:11:44 GMT 2022","4693","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Sat Jul 16 09:11:40 GMT 2022","Sat Jul 16 09:12:08 GMT 2022","28802","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Sat Jul 16 09:11:04 GMT 2022","Sat Jul 16 09:11:43 GMT 2022","39572","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Sat Jul 16 09:11:40 GMT 2022","Sat Jul 16 09:11:59 GMT 2022","19884","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"failed","Sat Jul 16 09:11:04 GMT 2022","Sat Jul 16 09:21:05 GMT 2022","601073","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"skipped","Sat Jul 16 09:11:40 GMT 2022","Sat Jul 16 09:11:40 GMT 2022","385","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"failed","Sat Jul 16 09:11:04 GMT 2022","Sat Jul 16 09:21:05 GMT 2022","601101","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Sat Jul 16 09:11:04 GMT 2022","Sat Jul 16 09:11:25 GMT 2022","21245","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sat Jul 16 09:11:40 GMT 2022","Sat Jul 16 09:12:20 GMT 2022","40991","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"failed","Sat Jul 16 09:11:04 GMT 2022","Sat Jul 16 09:24:55 GMT 2022","831912","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"failed","Sat Jul 16 09:11:04 GMT 2022","Sat Jul 16 09:21:04 GMT 2022","600053","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Sat Jul 16 09:11:04 GMT 2022","Sat Jul 16 09:11:06 GMT 2022","2338","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"passed","Sat Jul 16 09:11:04 GMT 2022","Sat Jul 16 09:16:56 GMT 2022","352351","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"skipped","Sat Jul 16 09:11:40 GMT 2022","Sat Jul 16 09:11:40 GMT 2022","387","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Sat Jul 16 09:11:40 GMT 2022","Sat Jul 16 09:12:29 GMT 2022","49334","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Sat Jul 16 09:11:40 GMT 2022","Sat Jul 16 09:12:12 GMT 2022","32675","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"failed","Sat Jul 16 09:11:04 GMT 2022","Sat Jul 16 09:21:58 GMT 2022","654651","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"skipped","Sat Jul 16 09:11:40 GMT 2022","Sat Jul 16 09:11:40 GMT 2022","386","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Sat Jul 16 09:11:04 GMT 2022","Sat Jul 16 09:11:40 GMT 2022","36491","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Sat Jul 16 09:11:40 GMT 2022","Sat Jul 16 09:12:05 GMT 2022","25303","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Sat Jul 16 09:11:04 GMT 2022","Sat Jul 16 09:12:27 GMT 2022","83190","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"skipped","Sat Jul 16 09:11:40 GMT 2022","Sat Jul 16 09:11:40 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Sat Jul 16 09:11:40 GMT 2022","Sat Jul 16 09:13:23 GMT 2022","103953","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"skipped","Sat Jul 16 09:11:40 GMT 2022","Sat Jul 16 09:11:40 GMT 2022","391","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"failed","Sat Jul 16 09:11:04 GMT 2022","Sat Jul 16 09:11:35 GMT 2022","31054","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Sat Jul 16 09:11:40 GMT 2022","Sat Jul 16 09:12:50 GMT 2022","70016","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
