"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:31:06 GMT 2022","90262","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:29:58 GMT 2022","30481","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:30:57 GMT 2022","81972","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"skipped","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:29:28 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:29:39 GMT 2022","3982","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"skipped","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:29:28 GMT 2022","355","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:30:12 GMT 2022","36746","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:29:59 GMT 2022","31566","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"skipped","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:29:29 GMT 2022","1462","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:30:19 GMT 2022","51260","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:29:36 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[AfterSuite]",""
"passed","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:29:33 GMT 2022","5685","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"skipped","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:29:28 GMT 2022","344","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:32:05 GMT 2022","157455","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:30:04 GMT 2022","28616","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:30:32 GMT 2022","56313","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:30:06 GMT 2022","30021","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"skipped","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:29:28 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:33:51 GMT 2022","255314","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:29:40 GMT 2022","4207","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:29:54 GMT 2022","18556","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:30:36 GMT 2022","60709","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:31:26 GMT 2022","110647","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:30:01 GMT 2022","33596","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:29:59 GMT 2022","31681","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:30:17 GMT 2022","41038","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"skipped","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:29:28 GMT 2022","367","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"skipped","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:29:28 GMT 2022","344","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:36:24 GMT 2022","408574","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:29:32 GMT 2022","4534","","Operator Suite OS","","Operator Suite OS","","[SynchronizedBeforeSuite]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:31:26 GMT 2022","110554","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:31:18 GMT 2022","110283","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:30:15 GMT 2022","47402","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:29:48 GMT 2022","20502","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"skipped","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:29:28 GMT 2022","608","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:29:57 GMT 2022","29290","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:30:43 GMT 2022","67533","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:30:06 GMT 2022","30555","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:29:28 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[AfterSuite]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:30:48 GMT 2022","72685","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:29:56 GMT 2022","20378","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:30:35 GMT 2022","67709","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"skipped","Thu Jul 14 09:29:28 GMT 2022","Thu Jul 14 09:29:28 GMT 2022","344","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:30:57 GMT 2022","81460","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:32:49 GMT 2022","193704","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"skipped","Thu Jul 14 09:29:36 GMT 2022","Thu Jul 14 09:29:36 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
