"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 22 09:12:17 GMT 2022","Fri Jul 22 09:12:57 GMT 2022","40651","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"failed","Fri Jul 22 09:13:12 GMT 2022","Fri Jul 22 09:18:33 GMT 2022","321990","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"skipped","Fri Jul 22 09:12:17 GMT 2022","Fri Jul 22 09:12:17 GMT 2022","193","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Fri Jul 22 09:12:17 GMT 2022","Fri Jul 22 09:12:20 GMT 2022","3304","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"skipped","Fri Jul 22 09:12:17 GMT 2022","Fri Jul 22 09:12:17 GMT 2022","191","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Fri Jul 22 09:12:17 GMT 2022","Fri Jul 22 09:12:51 GMT 2022","34183","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"skipped","Fri Jul 22 09:12:17 GMT 2022","Fri Jul 22 09:12:17 GMT 2022","187","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"skipped","Fri Jul 22 09:12:17 GMT 2022","Fri Jul 22 09:12:17 GMT 2022","126","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Fri Jul 22 09:12:17 GMT 2022","Fri Jul 22 09:13:07 GMT 2022","50823","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"skipped","Fri Jul 22 09:12:17 GMT 2022","Fri Jul 22 09:12:17 GMT 2022","229","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"skipped","Fri Jul 22 09:12:17 GMT 2022","Fri Jul 22 09:12:17 GMT 2022","187","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"skipped","Fri Jul 22 09:13:12 GMT 2022","Fri Jul 22 09:13:12 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
