"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 14 09:14:45 GMT 2022","Thu Jul 14 09:15:22 GMT 2022","37700","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"skipped","Thu Jul 14 09:14:34 GMT 2022","Thu Jul 14 09:14:34 GMT 2022","220","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Thu Jul 14 09:14:45 GMT 2022","Thu Jul 14 09:15:53 GMT 2022","68402","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"skipped","Thu Jul 14 09:14:45 GMT 2022","Thu Jul 14 09:14:45 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Thu Jul 14 09:14:34 GMT 2022","Thu Jul 14 09:15:01 GMT 2022","27481","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Thu Jul 14 09:14:34 GMT 2022","Thu Jul 14 09:15:01 GMT 2022","27471","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"skipped","Thu Jul 14 09:14:34 GMT 2022","Thu Jul 14 09:14:34 GMT 2022","223","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"skipped","Thu Jul 14 09:14:34 GMT 2022","Thu Jul 14 09:14:34 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Thu Jul 14 09:14:34 GMT 2022","Thu Jul 14 09:14:57 GMT 2022","23627","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Thu Jul 14 09:14:45 GMT 2022","Thu Jul 14 09:15:07 GMT 2022","22344","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"failed","Thu Jul 14 09:14:34 GMT 2022","Thu Jul 14 09:24:34 GMT 2022","600130","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"failed","Thu Jul 14 09:14:45 GMT 2022","Thu Jul 14 09:19:45 GMT 2022","300074","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Thu Jul 14 09:14:45 GMT 2022","Thu Jul 14 09:15:55 GMT 2022","70452","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"broken","Thu Jul 14 09:14:45 GMT 2022","Thu Jul 14 09:47:11 GMT 2022","1946177","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Thu Jul 14 09:14:34 GMT 2022","Thu Jul 14 09:15:09 GMT 2022","35744","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Thu Jul 14 09:14:34 GMT 2022","Thu Jul 14 09:19:07 GMT 2022","273986","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Thu Jul 14 09:14:45 GMT 2022","Thu Jul 14 09:19:20 GMT 2022","275881","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"skipped","Thu Jul 14 09:14:34 GMT 2022","Thu Jul 14 09:14:34 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"skipped","Thu Jul 14 09:14:34 GMT 2022","Thu Jul 14 09:14:34 GMT 2022","221","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"failed","Thu Jul 14 09:14:34 GMT 2022","Thu Jul 14 09:24:34 GMT 2022","600162","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
