"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 15 09:27:31 GMT 2022","Fri Jul 15 09:28:50 GMT 2022","79282","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:27:40 GMT 2022","29696","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Fri Jul 15 09:27:31 GMT 2022","Fri Jul 15 09:34:37 GMT 2022","426937","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Fri Jul 15 09:27:31 GMT 2022","Fri Jul 15 09:29:07 GMT 2022","96745","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"skipped","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:35:11 GMT 2022","480823","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:27:51 GMT 2022","40350","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"skipped","Fri Jul 15 09:27:31 GMT 2022","Fri Jul 15 09:27:31 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"skipped","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:27:11 GMT 2022","285","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Fri Jul 15 09:27:31 GMT 2022","Fri Jul 15 09:27:38 GMT 2022","7592","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"passed","Fri Jul 15 09:27:31 GMT 2022","Fri Jul 15 09:30:20 GMT 2022","169658","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Fri Jul 15 09:27:31 GMT 2022","Fri Jul 15 09:28:01 GMT 2022","30161","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"skipped","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:27:11 GMT 2022","287","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:27:16 GMT 2022","5179","","Operator Suite OS","","Operator Suite OS","","[SynchronizedBeforeSuite]",""
"skipped","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:27:11 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Fri Jul 15 09:27:31 GMT 2022","Fri Jul 15 09:30:07 GMT 2022","156021","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Fri Jul 15 09:27:31 GMT 2022","Fri Jul 15 09:28:29 GMT 2022","58415","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Fri Jul 15 09:27:31 GMT 2022","Fri Jul 15 09:28:42 GMT 2022","71856","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:27:16 GMT 2022","5553","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:27:43 GMT 2022","32827","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:28:30 GMT 2022","79810","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Fri Jul 15 09:27:31 GMT 2022","Fri Jul 15 09:28:18 GMT 2022","47432","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Fri Jul 15 09:27:31 GMT 2022","Fri Jul 15 09:28:38 GMT 2022","67520","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"skipped","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:27:11 GMT 2022","281","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Fri Jul 15 09:27:31 GMT 2022","Fri Jul 15 09:28:06 GMT 2022","35762","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Fri Jul 15 09:27:31 GMT 2022","Fri Jul 15 09:28:41 GMT 2022","70285","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:27:27 GMT 2022","16136","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:27:51 GMT 2022","40672","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"skipped","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:35:11 GMT 2022","480722","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Fri Jul 15 09:27:31 GMT 2022","Fri Jul 15 09:28:06 GMT 2022","35441","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Fri Jul 15 09:27:31 GMT 2022","Fri Jul 15 09:28:39 GMT 2022","68045","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"skipped","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:27:11 GMT 2022","281","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"skipped","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:27:11 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"skipped","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:27:11 GMT 2022","280","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:27:40 GMT 2022","29846","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:30:05 GMT 2022","174278","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Fri Jul 15 09:27:31 GMT 2022","Fri Jul 15 09:27:52 GMT 2022","21097","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:27:41 GMT 2022","30870","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"skipped","Fri Jul 15 09:27:11 GMT 2022","Fri Jul 15 09:27:11 GMT 2022","282","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
