"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Jul 23 09:26:45 GMT 2022","Sat Jul 23 09:26:45 GMT 2022","90","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Sat Jul 23 09:26:45 GMT 2022","Sat Jul 23 09:27:31 GMT 2022","46089","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Sat Jul 23 09:26:46 GMT 2022","Sat Jul 23 09:26:51 GMT 2022","5078","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"skipped","Sat Jul 23 09:26:45 GMT 2022","Sat Jul 23 09:26:45 GMT 2022","86","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Sat Jul 23 09:26:46 GMT 2022","Sat Jul 23 09:31:25 GMT 2022","279649","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Sat Jul 23 09:26:46 GMT 2022","Sat Jul 23 09:27:15 GMT 2022","29991","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Sat Jul 23 09:26:45 GMT 2022","Sat Jul 23 09:27:16 GMT 2022","31567","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Sat Jul 23 09:26:46 GMT 2022","Sat Jul 23 09:29:15 GMT 2022","149038","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Sat Jul 23 09:26:46 GMT 2022","Sat Jul 23 09:27:01 GMT 2022","15858","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Sat Jul 23 09:26:46 GMT 2022","Sat Jul 23 09:28:07 GMT 2022","81790","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"skipped","Sat Jul 23 09:26:45 GMT 2022","Sat Jul 23 09:26:45 GMT 2022","84","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Sat Jul 23 09:26:46 GMT 2022","Sat Jul 23 09:27:18 GMT 2022","32849","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Sat Jul 23 09:26:46 GMT 2022","Sat Jul 23 09:34:09 GMT 2022","443553","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"failed","Sat Jul 23 09:26:46 GMT 2022","Sat Jul 23 09:27:20 GMT 2022","34945","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Sat Jul 23 09:26:46 GMT 2022","Sat Jul 23 09:27:18 GMT 2022","32693","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Sat Jul 23 09:26:45 GMT 2022","Sat Jul 23 09:27:15 GMT 2022","30618","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"skipped","Sat Jul 23 09:26:45 GMT 2022","Sat Jul 23 09:26:45 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"skipped","Sat Jul 23 09:26:45 GMT 2022","Sat Jul 23 09:26:45 GMT 2022","84","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"skipped","Sat Jul 23 09:26:46 GMT 2022","Sat Jul 23 09:26:46 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Sat Jul 23 09:26:45 GMT 2022","Sat Jul 23 09:27:56 GMT 2022","71881","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Sat Jul 23 09:26:45 GMT 2022","Sat Jul 23 09:27:09 GMT 2022","24567","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Sat Jul 23 09:26:46 GMT 2022","Sat Jul 23 09:33:00 GMT 2022","374873","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sat Jul 23 09:26:46 GMT 2022","Sat Jul 23 09:27:39 GMT 2022","53743","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"skipped","Sat Jul 23 09:26:45 GMT 2022","Sat Jul 23 09:26:45 GMT 2022","85","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"passed","Sat Jul 23 09:26:45 GMT 2022","Sat Jul 23 09:27:31 GMT 2022","46923","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Sat Jul 23 09:26:45 GMT 2022","Sat Jul 23 09:27:25 GMT 2022","40520","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"failed","Sat Jul 23 09:26:46 GMT 2022","Sat Jul 23 09:30:18 GMT 2022","212125","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sat Jul 23 09:26:46 GMT 2022","Sat Jul 23 09:27:26 GMT 2022","40997","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sat Jul 23 09:26:46 GMT 2022","Sat Jul 23 09:29:38 GMT 2022","172695","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
