"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 22 09:24:27 GMT 2022","Fri Jul 22 09:27:55 GMT 2022","208326","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Fri Jul 22 09:24:27 GMT 2022","Fri Jul 22 09:25:07 GMT 2022","40752","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Fri Jul 22 09:24:27 GMT 2022","Fri Jul 22 09:25:42 GMT 2022","75028","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Fri Jul 22 09:24:27 GMT 2022","Fri Jul 22 09:25:51 GMT 2022","84915","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Fri Jul 22 09:24:27 GMT 2022","Fri Jul 22 09:28:30 GMT 2022","243161","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Fri Jul 22 09:24:27 GMT 2022","Fri Jul 22 09:24:58 GMT 2022","31230","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Fri Jul 22 09:24:27 GMT 2022","Fri Jul 22 09:25:00 GMT 2022","33185","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Fri Jul 22 09:24:27 GMT 2022","Fri Jul 22 09:24:53 GMT 2022","26072","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Fri Jul 22 09:24:42 GMT 2022","Fri Jul 22 09:25:27 GMT 2022","45414","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Fri Jul 22 09:24:42 GMT 2022","Fri Jul 22 09:25:29 GMT 2022","47400","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Fri Jul 22 09:24:42 GMT 2022","Fri Jul 22 09:24:42 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[AfterSuite]",""
"skipped","Fri Jul 22 09:24:42 GMT 2022","Fri Jul 22 09:24:42 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Fri Jul 22 09:24:42 GMT 2022","Fri Jul 22 09:24:57 GMT 2022","15549","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Fri Jul 22 09:24:42 GMT 2022","Fri Jul 22 09:25:34 GMT 2022","52786","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Fri Jul 22 09:24:42 GMT 2022","Fri Jul 22 09:25:13 GMT 2022","31313","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Fri Jul 22 09:24:42 GMT 2022","Fri Jul 22 09:25:39 GMT 2022","57994","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Fri Jul 22 09:24:27 GMT 2022","Fri Jul 22 09:31:00 GMT 2022","393505","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Fri Jul 22 09:24:42 GMT 2022","Fri Jul 22 09:24:48 GMT 2022","6285","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Fri Jul 22 09:24:27 GMT 2022","Fri Jul 22 09:25:11 GMT 2022","44974","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"skipped","Fri Jul 22 09:24:27 GMT 2022","Fri Jul 22 09:24:27 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Fri Jul 22 09:24:42 GMT 2022","Fri Jul 22 09:25:19 GMT 2022","37146","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Fri Jul 22 09:24:27 GMT 2022","Fri Jul 22 09:26:53 GMT 2022","146851","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Fri Jul 22 09:24:27 GMT 2022","Fri Jul 22 09:24:57 GMT 2022","30356","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
