"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jul 20 09:12:49 GMT 2022","Wed Jul 20 09:12:49 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"skipped","Wed Jul 20 09:12:49 GMT 2022","Wed Jul 20 09:12:49 GMT 2022","264","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Wed Jul 20 09:12:49 GMT 2022","Wed Jul 20 09:13:26 GMT 2022","37406","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Wed Jul 20 09:12:52 GMT 2022","Wed Jul 20 09:13:33 GMT 2022","41303","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Wed Jul 20 09:12:49 GMT 2022","Wed Jul 20 09:13:10 GMT 2022","21757","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"passed","Wed Jul 20 09:12:52 GMT 2022","Wed Jul 20 09:13:22 GMT 2022","30497","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Wed Jul 20 09:12:49 GMT 2022","Wed Jul 20 09:13:29 GMT 2022","40933","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Wed Jul 20 09:12:52 GMT 2022","Wed Jul 20 09:16:22 GMT 2022","210365","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Wed Jul 20 09:12:52 GMT 2022","Wed Jul 20 09:14:22 GMT 2022","90346","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Wed Jul 20 09:12:52 GMT 2022","Wed Jul 20 09:13:31 GMT 2022","39026","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Wed Jul 20 09:12:52 GMT 2022","Wed Jul 20 09:12:56 GMT 2022","4365","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"passed","Wed Jul 20 09:12:49 GMT 2022","Wed Jul 20 09:14:43 GMT 2022","114139","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"skipped","Wed Jul 20 09:12:52 GMT 2022","Wed Jul 20 09:12:52 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
