"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:13 GMT 2022","236","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration multiple nodes [hz_persistence, slow]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:09:07 GMT 2022","20716","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:11:25 GMT 2022","132239","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:10:08 GMT 2022","55962","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"skipped","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:13 GMT 2022","237","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"skipped","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:08:47 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:09:42 GMT 2022","55740","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:09:12 GMT 2022","25773","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"skipped","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:08:47 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:11:24 GMT 2022","131469","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"skipped","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:13:14 GMT 2022","241230","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:45 GMT 2022","32668","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:33 GMT 2022","20017","","Operator Suite OS","","Operator Suite OS","","[SynchronizedBeforeSuite]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:34 GMT 2022","21324","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:10:12 GMT 2022","85134","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:09:03 GMT 2022","16549","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"skipped","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:13 GMT 2022","241","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:09:15 GMT 2022","28087","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:09:04 GMT 2022","17769","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"skipped","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:13 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"skipped","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:13 GMT 2022","245","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:09:09 GMT 2022","22737","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:42 GMT 2022","29610","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:30 GMT 2022","17982","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Default Hazelcast CR should create Hazelcast cluster [hz, fast]",""
"skipped","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:13 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:09:14 GMT 2022","27885","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:15:38 GMT 2022","411848","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:09:43 GMT 2022","56757","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:11:10 GMT 2022","143187","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:35 GMT 2022","22380","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"skipped","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:13 GMT 2022","236","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with HostPath configuration single node [hz_persistence, slow]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:49 GMT 2022","36877","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:36 GMT 2022","23723","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:09:13 GMT 2022","26890","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should fail to update backupCount [map, fast]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:43 GMT 2022","30492","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:12:56 GMT 2022","249323","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:35 GMT 2022","22281","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:09:05 GMT 2022","18571","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center External API errors should be reflected to Management CR status [mc, fast]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:09:09 GMT 2022","22693","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:08:53 GMT 2022","6315","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"skipped","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:13 GMT 2022","242","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:09:11 GMT 2022","24294","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"skipped","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:13 GMT 2022","237","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:12:17 GMT 2022","210283","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:14:11 GMT 2022","324569","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:49 GMT 2022","36805","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:11:20 GMT 2022","153598","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:34 GMT 2022","21119","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:45 GMT 2022","32707","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"skipped","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:13 GMT 2022","155","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"skipped","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:13 GMT 2022","235","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:10:15 GMT 2022","88665","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:10:28 GMT 2022","101696","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:18 GMT 2022","5484","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:09:20 GMT 2022","33002","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:09:55 GMT 2022","68752","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"skipped","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:13 GMT 2022","238","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"passed","Sun Jul 24 09:08:47 GMT 2022","Sun Jul 24 09:09:18 GMT 2022","31941","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:40 GMT 2022","27469","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"skipped","Sun Jul 24 09:09:13 GMT 2022","Sun Jul 24 09:09:13 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
