"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:08:52 GMT 2022","17373","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:13:05 GMT 2022","270897","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast WAN should send data to another cluster [hz_wan, slow]",""
"skipped","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:08:52 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restart successfully after shutting down Hazelcast [backup_slow, slow]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:08:56 GMT 2022","21433","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:09:06 GMT 2022","31546","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should create Map Config with Indexes [map, fast]",""
"passed","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:09:13 GMT 2022","21380","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"passed","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:14:35 GMT 2022","343874","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:08:41 GMT 2022","6196","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:22:43 GMT 2022","848352","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully trigger HotBackup [hz_persistence, slow]",""
"passed","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:09:12 GMT 2022","20482","","Operator Suite OS","","Operator Suite OS","","[It] Management-Center ManagementCenter CR without Persistence Should create ManagementCenter resources and no PVC [mc, fast]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:09:11 GMT 2022","36814","","Operator Suite EE","","Operator Suite EE","","[It] Management-Center Default ManagementCenter CR Should create ManagementCenter resources [mc, fast]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:08:52 GMT 2022","17321","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should persist Map Config with Indexes [map_persistence, fast]",""
"skipped","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:16:52 GMT 2022","480148","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:09:08 GMT 2022","16294","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:09:06 GMT 2022","31623","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:09:48 GMT 2022","73877","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using AWS S3 bucket [hz_persistence, slow]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:10:14 GMT 2022","99641","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using Azure bucket [hz_persistence, slow]",""
"skipped","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:08:52 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:09:09 GMT 2022","17313","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should fail when persistence of Map CR and Hazelcast CR do not match [map_persistence, fast]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:10:51 GMT 2022","136361","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should successfully restart from HotBackup data with PVC configuration [hz_persistence, slow]",""
"passed","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:09:32 GMT 2022","40644","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:08:35 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[AfterSuite]",""
"skipped","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:08:52 GMT 2022","0","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Backup should successfully start after one member restart [backup_slow, slow]",""
"skipped","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:08:52 GMT 2022","63","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should keep the entries after a Hot Backup [map_persistence, slow]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:11:05 GMT 2022","150526","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with NodePort services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:12:57 GMT 2022","262507","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with Persistence feature enabled should trigger ForceStart when restart from HotBackup failed [hz_persistence, slow]",""
"skipped","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:08:52 GMT 2022","56","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config with Persistence should persist the map successfully created configs into the configmap [map_persistence, fast]",""
"passed","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:09:08 GMT 2022","16571","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config with correct default values [map, fast]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:08:58 GMT 2022","23547","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Map Config with Persistence should continue persisting last applied Map Config in case of failure [map_persistence, fast]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:09:00 GMT 2022","25558","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:13:27 GMT 2022","292451","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster exposed with LoadBalancer services and allow connecting with Hazelcast smart client [hz_expose_externally, slow]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:08:59 GMT 2022","24244","","Operator Suite EE","","Operator Suite EE","","[SynchronizedBeforeSuite]",""
"skipped","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:16:52 GMT 2022","480160","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled Should successfully restore from external backup using GCP bucket [hz_persistence, slow]",""
"passed","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:10:45 GMT 2022","113512","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with expose externally feature should create Hazelcast cluster and allow connecting with Hazelcast unisocket client [hz_expose_externally, slow]",""
"passed","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:09:13 GMT 2022","21536","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should create Map Config [map, fast]",""
"skipped","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:08:35 GMT 2022","0","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Backup should restore 10 GB data after planned shutdown [backup_slow, slow]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:08:51 GMT 2022","16387","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast cluster name should create a Hazelcust cluster with Cluster name: development [hz, fast]",""
"passed","Thu Jul 21 09:08:35 GMT 2022","Thu Jul 21 09:09:31 GMT 2022","56138","","Operator Suite EE","","Operator Suite EE","","[It] Hazelcast Hazelcast member status should update HZ ready members status [hz, slow]",""
"passed","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:08:59 GMT 2022","7172","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast External API errors should be reflected to Hazelcast CR status [hz, fast]",""
"passed","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:09:20 GMT 2022","28748","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Map Config should update the map correctly [map, fast]",""
"passed","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:09:18 GMT 2022","26419","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast Hazelcast member status should update HZ detailed member status [hz, fast]",""
"skipped","Thu Jul 21 09:08:52 GMT 2022","Thu Jul 21 09:16:52 GMT 2022","480071","","Operator Suite OS","","Operator Suite OS","","[It] Hazelcast CR with Persistence feature enabled should enable persistence for members successfully [hz_persistence, fast]",""
